     0.000     0.000     0.000     0.000     0.000     0.000     1.000    22.000    22.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    50.000    45.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    37.000    41.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    57.000    57.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    45.000    47.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    68.000    56.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    51.000    44.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    55.000    50.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.500     7.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    37.000    42.000     0.146     0.004     0.850     3.000
     0.000     0.000     1.000     0.000     0.000     0.000     1.000    43.000    27.000     0.117     0.060     0.823     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    51.000    31.000     0.023     0.002     0.976     3.000
     0.000     0.000     1.000     0.000     0.000     0.000     1.000    79.000    84.000     0.117     0.060     0.823     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    77.000    57.000     0.023     0.002     0.976     3.000
     0.000     0.000     1.000     1.000     0.000     0.000     1.000    47.000    52.000     0.471     0.081     0.447     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    42.000    42.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000   999.000   999.000   999.000   999.000   999.000   999.000     0.236     0.006     0.758     3.000
     0.000     0.000     0.000   999.000   999.000   999.000   999.000   999.000   999.000     0.236     0.006     0.758     3.000
     0.000     0.000     0.000   999.000   999.000   999.000   999.000   999.000   999.000     0.236     0.006     0.758     3.000
     0.000     0.000     0.000   999.000   999.000   999.000   999.000   999.000   999.000     0.236     0.006     0.758     3.000
     0.000     0.000     0.000   999.000   999.000   999.000   999.000   999.000   999.000     0.236     0.006     0.758     3.000
     0.000     0.000     0.000   999.000   999.000   999.000   999.000   999.000   999.000     0.236     0.006     0.758     3.000
     0.000     0.000     0.000   999.000   999.000   999.000   999.000   999.000   999.000     0.236     0.006     0.758     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    24.500    24.500     0.146     0.004     0.850     3.000
     0.000     0.000     1.000     0.000     0.000     0.000     1.000    22.000    17.000     0.117     0.060     0.823     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    10.000    10.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    17.000    22.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    10.000    10.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    93.000    93.000     0.146     0.004     0.850     3.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000    77.000    75.000     0.117     0.060     0.823     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    47.000    27.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000     5.000     5.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    37.000    47.000     0.023     0.002     0.976     3.000
     0.000     0.000     1.000     0.000     0.000     0.000     1.000    52.000    44.500     0.117     0.060     0.823     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    48.000    51.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    30.000    30.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     0.000    15.000    10.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     0.000    24.500    24.500     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    77.000    92.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    88.000    90.000     0.146     0.004     0.850     3.000
     0.000     0.000     1.000     1.000     0.000     0.000     0.000    91.000    95.000     0.471     0.081     0.447     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    84.000    84.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000    70.000    74.000     0.371     0.020     0.609     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    71.000    72.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    78.000    87.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    64.500    64.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    12.000     2.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    32.000    37.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    84.000    83.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    73.000    68.000     0.139     0.007     0.854     3.000
     0.000     1.000     1.000     1.000     0.000     0.000     0.000    90.000    92.000     0.000     0.967     0.033     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    47.000    22.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    50.000    36.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    28.000    15.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    67.000    71.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    54.500    34.500     0.023     0.002     0.976     3.000
     1.000     1.000     0.000     0.000     0.000     0.000     1.000    27.000    27.000     0.000     0.929     0.071     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    72.000    72.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    69.000    59.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    67.000    62.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    32.000    32.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    10.000    10.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    77.000    74.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     1.000     0.000     1.000     0.000    72.000    77.000     0.806     0.015     0.179     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    47.000    62.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     0.000     1.000     0.000    72.000    77.000     0.806     0.015     0.179     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    71.000    68.000     0.146     0.004     0.850     3.000
     1.000     1.000     1.000     0.000     0.000     0.000     1.000    49.500    30.000     0.000     0.998     0.002     2.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    48.000    28.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    51.000    46.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    74.000    79.000     0.023     0.002     0.976     3.000
     1.000     1.000     1.000     0.000     0.000     0.000     0.000    62.000    52.000     0.000     0.998     0.002     2.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    32.000    27.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    24.500    24.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    51.000    41.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    10.000    10.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    58.000    62.000     0.023     0.002     0.976     3.000
     0.000     1.000     0.000     0.000     0.000     0.000     1.000    33.000    41.000     0.000     0.223     0.777     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    27.000    22.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    21.000    42.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    28.000    24.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    84.000    88.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    74.500    84.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    15.000     5.000     0.146     0.004     0.850     3.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000    71.000    76.000     0.117     0.060     0.823     3.000
     0.000     1.000     0.000     0.000     0.000     0.000     1.000    24.500    24.500     0.000     0.223     0.777     3.000
     0.000     0.000     0.000     1.000     0.000     1.000     0.000    72.000    67.000     0.806     0.015     0.179     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    35.000    25.000     0.023     0.002     0.976     3.000
     0.000     1.000     0.000     0.000     0.000     0.000     0.000    67.000    66.000     0.000     0.223     0.777     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    62.000    62.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    49.500    49.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    76.000    80.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    24.500    24.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    39.000    44.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    32.000    43.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    64.000    59.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    32.000    37.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    22.000    12.000     0.023     0.002     0.976     3.000
     1.000     0.000     0.000     1.000     0.000     0.000     1.000    47.000    53.000     0.205     0.136     0.659     3.000
     0.000     0.000     1.000     1.000     0.000     0.000     0.000    82.000    91.000     0.471     0.081     0.447     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    84.000    86.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    76.000    75.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    66.000    69.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    84.500    64.500     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    78.000    83.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    51.000    39.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    88.000    87.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     5.000     5.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    82.000    77.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    72.000    82.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    75.000    75.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    62.000    52.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    68.000    65.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    32.000    47.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     5.000    15.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    32.000    32.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    34.500    34.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000   999.000   999.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    27.000    37.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    69.500    69.500     0.023     0.002     0.976     3.000
     0.000     1.000     1.000     0.000     0.000     0.000     0.000    55.000    54.000     0.000     0.920     0.080     2.000
     0.000     0.000     0.000     1.000     1.000     0.000     0.000    85.000    70.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    49.000    40.000     0.023     0.002     0.976     3.000
     0.000     0.000     1.000     1.000     0.000     0.000     1.000    35.000    34.000     0.471     0.081     0.447     1.000
     1.000     1.000     0.000     0.000     0.000     0.000     0.000    83.000    83.000     0.000     0.929     0.071     2.000
     0.000     1.000     0.000     0.000     0.000     0.000     0.000    47.000    42.000     0.000     0.223     0.777     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    69.000    67.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    40.000    33.000     0.139     0.007     0.854     3.000
     0.000     1.000     0.000     0.000     0.000     0.000     0.000    61.000    79.000     0.000     0.223     0.777     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    71.000    68.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    37.000    42.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    87.000    95.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    92.000    82.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    17.000     7.500     0.023     0.002     0.976     3.000
     0.000     1.000     0.000     0.000     0.000     0.000     1.000    24.500    24.500     0.000     0.223     0.777     3.000
     0.000     1.000     0.000     0.000     0.000     0.000     1.000    32.000    30.000     0.000     0.223     0.777     3.000
     0.000     1.000     1.000     0.000     0.000     0.000     0.000    79.000    90.000     0.000     0.920     0.080     2.000
     0.000     1.000     1.000     0.000     0.000     0.000     1.000    27.000    27.000     0.000     0.920     0.080     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    74.000    75.000     0.023     0.002     0.976     3.000
     0.000     1.000     1.000     0.000     0.000     0.000     0.000    63.000    61.000     0.000     0.920     0.080     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    72.000    75.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    60.000    41.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    54.500    34.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    31.000    29.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    32.000    27.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    64.500    64.500     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    73.000    67.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000    32.000    17.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    15.000    15.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    66.000    64.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     7.500    12.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    32.000    31.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    66.000    58.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    69.500    69.500     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000   999.000   999.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    90.000    90.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    32.000    41.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000   999.000   999.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    25.000    19.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    57.000    62.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    35.000    38.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    48.000    52.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    48.000    57.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    53.000    52.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    21.000    22.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    64.500    54.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    86.000    89.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    32.000    27.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    67.000    64.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000   999.000   999.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    22.000    27.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    75.000    75.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000   999.000   999.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    24.500    24.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    47.000    32.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    22.000    32.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    20.000    23.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    34.000    32.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    31.000    28.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    22.000    31.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000   999.000   999.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    27.000    32.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    15.000    10.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    30.000    10.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    27.000    27.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    32.000    37.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    24.500    24.500     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    54.500    44.500     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    30.000    30.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    30.000    10.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000   999.000   999.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    35.000    31.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    17.000    16.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    37.000    41.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    40.000    32.000     0.541     0.009     0.449     1.000
     0.000     0.000     1.000     1.000     1.000     0.000     1.000    30.000    19.000     0.803     0.088     0.108     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    20.000    12.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    23.000    18.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     1.000     1.000    29.000    42.000     0.959     0.011     0.030     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    48.000    62.000     0.000     1.000     0.000     2.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000    32.000    52.000     0.000     1.000     0.000     2.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    29.000    23.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    42.000    44.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    41.000    38.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    62.000    52.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    63.000    56.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    41.000    40.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    65.000    61.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    58.000    50.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     1.000     1.000    27.000    27.000     0.959     0.011     0.030     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000   999.000   999.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    27.000    30.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    37.000    30.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     1.000     1.000    25.000    24.000     0.959     0.011     0.030     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    32.000    32.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     1.000     1.000    33.000    25.000     0.959     0.011     0.030     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    30.000    30.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    30.000    30.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    24.500    24.500     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    10.000    10.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    37.000    27.000     0.139     0.007     0.854     3.000
     0.000     1.000     0.000     0.000     1.000     0.000     1.000    24.000    23.000     0.000     0.561     0.439     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    22.000    21.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    23.000    16.000     0.146     0.004     0.850     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    24.000    24.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    26.000    28.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    31.000    35.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    44.000    50.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    28.000    22.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    35.000    35.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    31.000    32.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    28.000    30.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    27.000    26.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    33.000    40.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    55.000    80.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000   999.000   999.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    40.000    44.000     0.139     0.007     0.854     3.000
     1.000     0.000     0.000     1.000     0.000     0.000     1.000    35.000    37.000     0.205     0.136     0.659     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    23.000    21.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    38.000    40.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    18.000    11.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    32.000    33.000     0.139     0.007     0.854     3.000
     0.000     0.000     1.000     0.000     0.000     0.000     1.000    20.000    15.000     0.117     0.060     0.823     3.000
     1.000     1.000     1.000     0.000     1.000     0.000     1.000    17.000    17.000     0.000     1.000     0.000     2.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    31.000    25.000     0.139     0.007     0.854     3.000
     0.000     0.000     1.000     0.000     1.000     0.000     1.000    27.000    31.000     0.431     0.139     0.430     1.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    32.000    22.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    25.000    22.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    42.000    32.000     0.139     0.007     0.854     3.000
     1.000     0.000     1.000     0.000     1.000     0.000     1.000    33.000    27.000     0.104     0.839     0.057     2.000
     0.000     1.000     1.000     0.000     0.000     0.000     1.000    31.000    24.000     0.000     0.920     0.080     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    53.000    50.000     0.023     0.002     0.976     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000    41.000    39.000     0.139     0.007     0.854     3.000
     0.000     1.000     1.000     0.000     0.000     0.000     1.000    39.000    36.000     0.000     0.920     0.080     2.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000   999.000   999.000     0.139     0.007     0.854     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    34.000    29.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    26.000    29.000     0.541     0.009     0.449     1.000
     0.000     0.000     1.000     1.000     1.000     0.000     1.000    77.000    82.000     0.803     0.088     0.108     1.000
     0.000     0.000     1.000     1.000     1.000     0.000     1.000    66.000    67.000     0.803     0.088     0.108     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    78.000    81.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    73.000    62.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    81.000    70.000     0.541     0.009     0.449     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    78.000    69.000     0.541     0.009     0.449     1.000
     0.000     1.000     1.000     1.000     1.000     0.000     1.000    58.000    55.000     0.000     0.992     0.008     2.000
